Label,LONG,LAT
aquaculture,105.80403228500006,19.471910447000027
aquaculture,105.80424913700004,19.471896723000043
aquaculture,105.80434930200003,19.47194320900008
aquaculture,105.80439811200004,19.47187041800004
aquaculture,105.80411686100004,19.47189796300006
aquaculture,105.80421977700009,19.47183198600004
aquaculture,105.80445873300005,19.471968325000034
aquaculture,105.80427204000004,19.47158925600008
aquaculture,105.80294946600009,19.471882056000027
aquaculture,105.80304906300006,19.47187118500005
aquaculture,105.80303906100004,19.471932879000065
aquaculture,105.80304205400004,19.472018933000072
aquaculture,105.80306214700003,19.47210706000004
aquaculture,105.80303482900004,19.47176892400006
aquaculture,105.80290717100009,19.47201614500005
aquaculture,105.78484346300009,19.371746473000037
aquaculture,105.78476113300007,19.371874505000047
aquaculture,105.78494882200005,19.371846143000027
aquaculture,105.78500094100008,19.37180095900004
aquaculture,105.78469780100004,19.37176632200004
aquaculture,105.78506743900004,19.37240129600008
aquaculture,105.78494469400005,19.37254422100005
aquaculture,105.78518660100008,19.372510490000025
aquaculture,105.78523038800004,19.37240073200008
aquaculture,105.78508754900008,19.37246817600004
aquaculture,105.78512220500004,19.372531544000022
aquaculture,105.78523657800008,19.37249794300004
aquaculture,105.78501862000007,19.37250077800008
aquaculture,105.78532583500004,19.37569270600005
aquaculture,105.78559901800008,19.375584901000025
aquaculture,105.78547395600005,19.375615021000044
aquaculture,105.78550725500008,19.37570282500008
aquaculture,105.78558103800005,19.375522346000025
aquaculture,105.78540123200008,19.375674482000026
aquaculture,105.78548552700003,19.375516946000065
aquaculture,105.78552702400005,19.37565094100006
aquaculture,105.78528887600004,19.37563881400007
aquaculture,105.78533155000008,19.375486766000048
aquaculture,105.78461726300009,19.377411137000024
aquaculture,105.78465458800008,19.37726177700005
aquaculture,105.78449595200004,19.37759378000004
aquaculture,105.78439224300008,19.377527284000053
aquaculture,105.78471340800009,19.37722921600005
aquaculture,105.78473339300004,19.377350327000045
aquaculture,105.78442256200007,19.377571025000066
aquaculture,105.78429611300004,19.377526094000075
aquaculture,105.78461517700003,19.377581775000067
aquaculture,105.78462892800007,19.377332234000047
aquaculture,105.78450786500008,19.37751747100004
aquaculture,105.78469901100004,19.377394224000057
aquaculture,105.78453725400004,19.37719632200003
aquaculture,105.78474690500008,19.37727215200005
aquaculture,105.78444409500008,19.37752712100007
aquaculture,105.78428537700006,19.37758405600005
aquaculture,105.78393154500009,19.37971367900008
aquaculture,105.78407308300008,19.379252800000074
aquaculture,105.78382377900004,19.379574685000023
aquaculture,105.78420071800008,19.379543455000032
aquaculture,105.78372561400003,19.37946940600005
aquaculture,105.78368780300008,19.379876103000072
aquaculture,105.78415366100006,19.37971525000006
aquaculture,105.78360221100009,19.37979613300007
aquaculture,105.78416671000008,19.37928216400008
aquaculture,105.78400130200004,19.379858000000077
aquaculture,105.78352319400004,19.379852808000063
aquaculture,105.78411008800003,19.379849895000063
aquaculture,105.78388972100004,19.37974366700007
aquaculture,105.78379335100004,19.379465526000047
aquaculture,105.78396788700007,19.379788773000037
aquaculture,105.78416210600004,19.37984056500005
aquaculture,105.78373970400008,19.379856834000066
aquaculture,105.78414077900004,19.37965378500008
aquaculture,105.78401834000005,19.379721561000053
aquaculture,105.78393683200004,19.37942315000004
aquaculture,105.78368515600005,19.379500721000056
aquaculture,105.78370785300008,19.379770677000067
aquaculture,105.78380236900004,19.37976700300004
aquaculture,105.78406079400008,19.37940782800007
aquaculture,105.78419442900008,19.37977042200004
aquaculture,105.78382131000006,19.37964155000003
aquaculture,105.78396582400006,19.37938498400007
aquaculture,105.78351814500007,19.37960597500006
aquaculture,105.78401512200008,19.379629588000057
aquaculture,105.78376693900007,19.37955123000006
aquaculture,105.78373252300008,19.379659435000065
aquaculture,105.78368476000009,19.379592754000043
aquaculture,105.78379498700008,19.37938859900004
aquaculture,105.78386309500009,19.379401480000077
aquaculture,105.78383518700008,19.37986362500004
aquaculture,105.78402364500003,19.379771748000053
aquaculture,105.78402823500004,19.379472587000063
aquaculture,105.78387631700008,19.37929841100004
aquaculture,105.78396197100004,19.379211670000075
aquaculture,105.78374343400009,19.379298878000043
aquaculture,105.78319134600008,19.380878467000056
aquaculture,105.78323372900007,19.380444090000022
aquaculture,105.78326919400008,19.38073095600004
aquaculture,105.78324298700004,19.380652767000072
aquaculture,105.78322476100004,19.380747376000045
aquaculture,105.78330213900004,19.380681805000048
aquaculture,105.78327362600004,19.380362244000025
aquaculture,105.78379536100005,19.382544359000065
aquaculture,105.78368680100004,19.382594764000032
aquaculture,105.78377401700004,19.38266211700005
aquaculture,105.78374323600008,19.38240412600004
aquaculture,105.78369062400007,19.38247401200005
aquaculture,105.78690287800003,19.36709892600004
aquaculture,105.78743367100007,19.367062125000075
aquaculture,105.78748433000004,19.367159015000027
aquaculture,105.78720635900004,19.36718588400004
aquaculture,105.78676837000006,19.36707403400004
aquaculture,105.78715043200005,19.367029978000065
aquaculture,105.78757171700003,19.36710504900003
aquaculture,105.78755813700008,19.367200972000035
aquaculture,105.78712568800006,19.36707056700004
aquaculture,105.78696081100009,19.367131917000048
aquaculture,105.78731221900004,19.36722336500003
aquaculture,105.78724951000004,19.36694410300004
aquaculture,105.78727236600008,19.367088621000047
aquaculture,105.78721846200004,19.367133883000065
aquaculture,105.78726182900004,19.367188868000028
aquaculture,105.78739143200004,19.36715672800005
aquaculture,105.78716962800009,19.36823027800005
aquaculture,105.78685594900008,19.368388397000047
aquaculture,105.78729178800006,19.36833677000004
aquaculture,105.78701315200004,19.368352212000048
aquaculture,105.78695714400004,19.36871088400005
aquaculture,105.78676317200006,19.368863427000065
aquaculture,105.78708550000005,19.368283225000027
aquaculture,105.78710537400008,19.36865733400004
aquaculture,105.78728439600008,19.36844366400004
aquaculture,105.78696593600004,19.36857491300003
aquaculture,105.78682704600004,19.368461666000037
aquaculture,105.78728381800003,19.36838805900004
aquaculture,105.78696977200008,19.36884322700007
aquaculture,105.78697504300004,19.368395335000056
aquaculture,105.78713160800004,19.368794848000046
aquaculture,105.78710749300006,19.368338310000077
aquaculture,105.78710126800009,19.368477049000035
aquaculture,105.78717477300006,19.368752717000064
aquaculture,105.78696870200008,19.36875437000004
aquaculture,105.78700544200008,19.36860497300006
aquaculture,105.78682324300009,19.368702469000027
aquaculture,105.78688147500009,19.36874964200007
aquaculture,105.78698490500004,19.368442441000077
aquaculture,105.78691132500006,19.36849356800008
aquaculture,105.78736937000008,19.36842934700008
aquaculture,105.78669149700004,19.368641929000034
aquaculture,105.78733784200004,19.368333519000032
aquaculture,105.78723379000007,19.368463540000047
aquaculture,105.78472492600008,19.36795209000008
aquaculture,105.78426094200006,19.367910857000027
aquaculture,105.78415645300004,19.367807017000075
aquaculture,105.78468149500009,19.368037914000077
aquaculture,105.78433423200003,19.368034299000044
aquaculture,105.78404685600007,19.36774808100005
aquaculture,105.78435917400007,19.367743311000027
aquaculture,105.78411932500006,19.367703880000025
aquaculture,105.78441913100004,19.36789964700005
aquaculture,105.78451207500008,19.367885635000047
aquaculture,105.78464293700004,19.36806608300003
aquaculture,105.78481211100006,19.367700867000053
aquaculture,105.78437331100008,19.36796577100005
aquaculture,105.78482170600005,19.36793250200003
aquaculture,105.78430443500008,19.36780895600004
aquaculture,105.78443518500006,19.36794648700004
aquaculture,105.78427813400005,19.367635525000026
aquaculture,105.78450035900003,19.367778503000068
aquaculture,105.78437327200004,19.36779966000006
aquaculture,105.78477877900008,19.367757322000045
aquaculture,105.78419760100007,19.36772253500004
aquaculture,105.78455227000006,19.367936917000065
aquaculture,105.78446873100006,19.36773002600006
aquaculture,105.78458573700004,19.368033740000044
aquaculture,105.78460444500008,19.36769942500007
aquaculture,105.78478647900003,19.367995226000065
aquaculture,105.78538008400004,19.36881329100004
aquaculture,105.78531374700005,19.36875649700005
aquaculture,105.78502040700003,19.36886795700008
aquaculture,105.78520229000009,19.368901625000035
aquaculture,105.78515569400008,19.36872823100004
aquaculture,105.78518039200009,19.36885690400004
aquaculture,105.78526296500009,19.368746848000058
aquaculture,105.78513414000008,19.36885551000006
aquaculture,105.78547304000004,19.36886958900004
aquaculture,105.78512590700008,19.36868574300007
aquaculture,105.78537073800004,19.36872177500004
aquaculture,105.78508672500004,19.36892727500004
aquaculture,105.78543359700006,19.36867873600005
aquaculture,105.78510020600004,19.369016809000072
aquaculture,105.78587500300004,19.369171795000057
aquaculture,105.78594883700003,19.36941105700004
aquaculture,105.78570706400006,19.369362363000047
aquaculture,105.78622201000007,19.368937543000072
aquaculture,105.78615508000009,19.36898666600007
aquaculture,105.78628856400007,19.369018128000047
aquaculture,105.78595705500004,19.36934197200003
aquaculture,105.78539639300004,19.36889570700004
aquaculture,105.78454104300005,19.368015780000064
aquaculture,105.78595034900007,19.369295997000048
aquaculture,105.78584562800006,19.36920605900008
aquaculture,105.78445992200004,19.367801558000053
aquaculture,105.78634405600008,19.36904140900004
aquaculture,105.78582585200007,19.36936971900008
aquaculture,105.78590429900004,19.369342798000048
aquaculture,105.78447966000004,19.36795453000008
aquaculture,105.77328437900007,19.413016963000075
aquaculture,105.77344130100003,19.41313217100003
aquaculture,105.77353030600004,19.41300892700008
aquaculture,105.77357337600004,19.413031561000025
aquaculture,105.77361696000008,19.412789850000024
aquaculture,105.77382565800008,19.41304473300005
aquaculture,105.77386219600004,19.413005544000043
aquaculture,105.76783805500008,19.405307152000034
aquaculture,105.76757676600003,19.40590362600005
aquaculture,105.76778865400009,19.405872206000023
aquaculture,105.76761480200008,19.405388103000064
aquaculture,105.76806081700003,19.405456297000057
aquaculture,105.76751608200004,19.405937162000043
aquaculture,105.76733024500004,19.40529159600004
aquaculture,105.76792245700004,19.40573630700004
aquaculture,105.76743295200004,19.40557093800004
aquaculture,105.76793554700004,19.405358499000045
aquaculture,105.76769850600004,19.40557307700004
aquaculture,105.76737256500007,19.405693778000057
aquaculture,105.76766828500008,19.40551997900008
aquaculture,105.76806514300004,19.40574878800004
aquaculture,105.76735088900004,19.405494228000062
aquaculture,105.76753360100008,19.40601626200004
aquaculture,105.76737930500008,19.405405137000056
aquaculture,105.76749414500004,19.40598479700003
aquaculture,105.76735982000008,19.405350756000075
aquaculture,105.76745486200008,19.40538489900007
aquaculture,105.76800429400004,19.405845182000064
aquaculture,105.76749141300007,19.405764939000047
aquaculture,105.76749154900004,19.405334787000072
aquaculture,105.76753575600009,19.405872353000063
aquaculture,105.76796796600009,19.40592490800003
aquaculture,105.76740832800004,19.405178141000025
aquaculture,105.76802838700009,19.405605872000024
aquaculture,105.76776912600008,19.405151134000047
aquaculture,105.76749793600004,19.40553293100004
aquaculture,105.76774942100008,19.405946909000026
aquaculture,105.76790822900004,19.405880498000045
aquaculture,105.76794479900008,19.405659081000067
aquaculture,105.76761539900008,19.405328058000062
aquaculture,105.76765864300006,19.40578346700005
aquaculture,105.76775005300004,19.40534481400005
aquaculture,105.76774334900004,19.40522913700005
aquaculture,105.76752524200003,19.40560144200004
aquaculture,105.76803688200005,19.40555615900007
aquaculture,105.76776027100004,19.40552971100004
aquaculture,105.76792733400003,19.405518163000067
aquaculture,105.76772314600004,19.40577598600004
aquaculture,105.76746007800004,19.405634890000044
aquaculture,105.76749616000006,19.40569580700003
aquaculture,105.76776294400008,19.40559424400004
aquaculture,105.76772106600004,19.406114111000026
aquaculture,105.76755497500004,19.406137982000075
aquaculture,105.76751196000004,19.40619676700004
aquaculture,105.76797166700004,19.406138073000022
aquaculture,105.76783239000008,19.40610882900006
aquaculture,105.76777905200004,19.406255765000022
aquaculture,105.76745967200009,19.406315488000075
aquaculture,105.76764920700003,19.40612954200003
aquaculture,105.76756992000008,19.406210626000075
aquaculture,105.76793263000008,19.406178445000023
aquaculture,105.76779707900003,19.40620087600007
aquaculture,105.76743526900005,19.40613603100008
aquaculture,105.76776715600003,19.406635771000023
aquaculture,105.76773872100004,19.406404502000044
aquaculture,105.76751589800004,19.40665695700005
aquaculture,105.76754807500004,19.40677322100004
aquaculture,105.76752986000008,19.40655674200008
aquaculture,105.76785591900004,19.406717120000053
aquaculture,105.76760455000004,19.406894454000053
aquaculture,105.76767492200008,19.40651617100008
aquaculture,105.76759426500008,19.40646273600004
aquaculture,105.76760270500004,19.40678555900007
aquaculture,105.76766714200004,19.40660835500006
aquaculture,105.76756947000004,19.40692407200004
aquaculture,105.76771055300009,19.406708001000027
aquaculture,105.76786707300003,19.40666811600005
aquaculture,105.76780551500008,19.40652433500003
aquaculture,105.76825404900006,19.407292383000023
aquaculture,105.76810351700004,19.40707588000004
aquaculture,105.76804160800005,19.406524310000066
aquaculture,105.76793956500006,19.406443790000026
aquaculture,105.76836032400008,19.40732810500004
aquaculture,105.76798191300009,19.406594820000063
aquaculture,105.76830803400009,19.407397918000072
aquaculture,105.76812106600003,19.40670816100004
aquaculture,105.76810247900004,19.40640498300008
aquaculture,105.76820272000003,19.407435798000048
aquaculture,105.76812890100004,19.40684932000005
aquaculture,105.76810174900004,19.406348555000022
aquaculture,105.76814557200004,19.406897510000025
aquaculture,105.76804981100008,19.40694383300007
aquaculture,105.76821294900007,19.406567853000077
aquaculture,105.76810113600004,19.40703051300005
aquaculture,105.76803078400008,19.40665010500004
aquaculture,105.76825178100006,19.40718000600004
aquaculture,105.76816515600008,19.406787252000072
aquaculture,105.76813452400006,19.407151833000057
aquaculture,105.76903847700004,19.40751377500004
aquaculture,105.76856022600003,19.40705093200006
aquaculture,105.76852922900008,19.40670829900005
aquaculture,105.76855313600004,19.40700048900004
aquaculture,105.76877274500004,19.407156971000063
aquaculture,105.76887248400004,19.40730960700005
aquaculture,105.76882884100009,19.407498806000035
aquaculture,105.76864008600006,19.40730415400003
aquaculture,105.76854141200003,19.40723924400004
aquaculture,105.76871338700003,19.407500948000063
aquaculture,105.76895991900004,19.407557363000024
aquaculture,105.76847782900006,19.406681941000045
aquaculture,105.76882669200006,19.407394921000048
aquaculture,105.76859155700004,19.40676136200005
aquaculture,105.76905350100007,19.40743311700004
aquaculture,105.76846896900008,19.40720760100004
aquaculture,105.76842239300004,19.40676350500007
aquaculture,105.76874766100008,19.40703106800004
aquaculture,105.76866248500004,19.40702983600005
aquaculture,105.76865937500008,19.40696570700004
aquaculture,105.76857979900008,19.40715852900007
aquaculture,105.76854481900004,19.406882328000048
aquaculture,105.76842236200008,19.406695110000044
aquaculture,105.76877939700006,19.407407689000024
aquaculture,105.76895412100004,19.407726729000046
aquaculture,105.76888562900004,19.407572741000024
aquaculture,105.76879752000008,19.40709817200008
aquaculture,105.76866704200006,19.406904008000023
aquaculture,105.76853275900004,19.407371745000034
aquaculture,105.76802111900008,19.40738149500004
aquaculture,105.76775081700004,19.407258183000067
aquaculture,105.76764328900003,19.40717703200005
aquaculture,105.76782610400004,19.407116736000035
aquaculture,105.76773629200004,19.40739033700004
aquaculture,105.76766219800004,19.40712975100007
aquaculture,105.76778889800003,19.407029145000024
aquaculture,105.76798821900007,19.407235241000024
aquaculture,105.76794895500008,19.40743750000007
aquaculture,105.76772564300006,19.40700395600004
aquaculture,105.76783990300004,19.40725716500004
aquaculture,105.76766787400004,19.40724902100004
aquaculture,105.76952248300006,19.408427712000048
aquaculture,105.76906988400005,19.40815076800004
aquaculture,105.76935837500008,19.40830959800008
aquaculture,105.76904486200004,19.40801560600005
aquaculture,105.76919846400004,19.408274179000045
aquaculture,105.76918260700006,19.40805998600007
aquaculture,105.76958060100009,19.408588172000066
aquaculture,105.76912016000004,19.40798061600003
aquaculture,105.76943525000009,19.40839301700004
aquaculture,105.76993845800008,19.40948514500008
aquaculture,105.76882742700008,19.408660418000068
aquaculture,105.77031318100006,19.409647894000045
aquaculture,105.76953381400004,19.40946149800004
aquaculture,105.77002521900005,19.409374495000066
aquaculture,105.76865936500008,19.408323035000024
aquaculture,105.76877864700003,19.408626613000024
aquaculture,105.76888137900004,19.408629614000063
aquaculture,105.76922088200008,19.409073534000072
aquaculture,105.76855707500005,19.408262944000057
aquaculture,105.76993226000008,19.40976309900003
aquaculture,105.76879661700008,19.408473625000056
aquaculture,105.76933504800007,19.40908990600008
aquaculture,105.76976492900008,19.409421700000053
aquaculture,105.76937122200007,19.40919381900005
aquaculture,105.76995100800008,19.40988563400004
aquaculture,105.77038802400004,19.409794722000072
aquaculture,105.76915866400007,19.408992717000046
aquaculture,105.76925266300007,19.40913886800007
aquaculture,105.76960506100004,19.40926881100006
aquaculture,105.77014675300006,19.409717299000025
aquaculture,105.77020696300008,19.409746705000032
aquaculture,105.77046051400004,19.40984780900004
aquaculture,105.77016041600008,19.409579591000067
aquaculture,105.76869485300004,19.408372420000035
aquaculture,105.77024435300008,19.409819896000045
aquaculture,105.76985829300008,19.409230481000066
aquaculture,105.76964625100004,19.40929963000008
aquaculture,105.76962367500003,19.409081982000032
aquaculture,105.76929899000004,19.408941249000065
aquaculture,105.76911407600004,19.40894087400005
aquaculture,105.76939384000008,19.40901149100005
aquaculture,105.77021112700004,19.40951669800006
aquaculture,105.76895257200005,19.40855684900004
aquaculture,105.76984009100003,19.409684741000035
aquaculture,105.76880263700008,19.408553158000075
aquaculture,105.77039888500008,19.40973516400004
aquaculture,105.76970719500008,19.40913597600008
aquaculture,105.77023572200004,19.40957800200005
aquaculture,105.76941588800008,19.40921816200005
aquaculture,105.76961080400008,19.409329351000054
aquaculture,105.76897439200008,19.408888991000023
aquaculture,105.77035516700003,19.409672213000025
aquaculture,105.76944571800004,19.40928528700005
aquaculture,105.76945949200008,19.409359341000027
aquaculture,105.77005147800008,19.409769324000024
aquaculture,105.77004875100005,19.409417940000026
aquaculture,105.76884201700004,19.408475835000047
aquaculture,105.77136607200003,19.411344483000047
aquaculture,105.77181235600004,19.411542656000048
aquaculture,105.77164817400006,19.411545424000053
aquaculture,105.77245498100008,19.411984329000063
aquaculture,105.77240972800008,19.41193421400004
aquaculture,105.77255736400008,19.412051411000046
aquaculture,105.77260321000004,19.412085298000022
aquaculture,105.77244885700009,19.412074238000056
aquaculture,105.77211941000007,19.411740550000047
aquaculture,105.77205830900004,19.41195332800004
aquaculture,105.77222116000009,19.41185460600008
aquaculture,105.77212147100003,19.411945485000047
aquaculture,105.77216065000005,19.412098554000067
aquaculture,105.77207581400006,19.41180526100004
aquaculture,105.77178303700003,19.41133641800008
aquaculture,105.77231720000007,19.41168387100004
aquaculture,105.77231865000005,19.411633731000048
aquaculture,105.77239241700003,19.41247905400008
aquaculture,105.77254809800009,19.412551070000063
aquaculture,105.77239674200004,19.41226045900004
aquaculture,105.77368981300005,19.41317308900005
aquaculture,105.77510348600003,19.41359996400007
aquaculture,105.77509502800008,19.41378385400003
aquaculture,105.77499360100006,19.413522803000035
aquaculture,105.77497285200008,19.413605882000077
aquaculture,105.77519991300004,19.413724951000063
aquaculture,105.77525601000008,19.41389219900003
aquaculture,105.77522294000003,19.41386083000004
aquaculture,105.77548988700003,19.414593656000022
aquaculture,105.77568282000004,19.41465051000005
aquaculture,105.77562932900008,19.41465306400005
aquaculture,105.77564377200008,19.414704471000046
aquaculture,105.77541381800006,19.41446837300004
aquaculture,105.77546529700004,19.41463785800005
aquaculture,105.77597358900005,19.41369431000004
aquaculture,105.77620794800004,19.41353189900008
aquaculture,105.77619518800007,19.413577777000057
aquaculture,105.77571363300008,19.412363921000065
aquaculture,105.77620789400004,19.412642452000057
aquaculture,105.77590741800007,19.412593082000058
aquaculture,105.77599514800004,19.412654502000063
aquaculture,105.77656449200003,19.41274853500005
aquaculture,105.77633646800004,19.412823222000043
aquaculture,105.77649298200004,19.41275426200008
aquaculture,105.77642039400008,19.41282949300006
aquaculture,105.77626924700007,19.412710256000025
aquaculture,105.77632770200006,19.41272868100004
aquaculture,105.77692568000003,19.412940213000077
aquaculture,105.77683211000004,19.41288091000007
aquaculture,105.77691165200008,19.412887176000027
aquaculture,105.77715410200004,19.41292412300004
aquaculture,105.77731156200008,19.41293169100004
aquaculture,105.77755972500006,19.412966678000032
aquaculture,105.77775703200004,19.41295025500005
aquaculture,105.77786471900004,19.413020377000063
aquaculture,105.77786403700009,19.41296605900004
aquaculture,105.77787612200008,19.413107737000075
aquaculture,105.77769870700008,19.413009129000045
aquaculture,105.77836851600004,19.41298384000004
aquaculture,105.77833566000004,19.41310072400006
aquaculture,105.77828704800004,19.41306932000004
aquaculture,105.77837508100004,19.413032213000065
aquaculture,105.77821598100007,19.41299995600008
aquaculture,105.77843007900007,19.413035223000065
aquaculture,105.77860385700006,19.413038213000046
aquaculture,105.77842539200007,19.412964543000044
aquaculture,105.77886914100009,19.41317779800005
aquaculture,105.77882228800009,19.41373561200004
aquaculture,105.77876409200007,19.413666353000053
aquaculture,105.77894597800008,19.413149933000057
aquaculture,105.77905452800007,19.41360760500004
aquaculture,105.77882185600004,19.413130102000025
aquaculture,105.77902035900009,19.41320485100005
aquaculture,105.77896395200008,19.413087119000068
aquaculture,105.77901541100005,19.413456034000035
aquaculture,105.77905827300005,19.413364780000048
aquaculture,105.77890045100008,19.413702156000056
aquaculture,105.77894768700008,19.41335696400005
aquaculture,105.77890181900004,19.413132010000027
aquaculture,105.77892924800004,19.41342808400003
aquaculture,105.77925278900004,19.41339473700004
aquaculture,105.77931257400007,19.413534138000045
aquaculture,105.77946527000006,19.41380997500005
aquaculture,105.77937565200004,19.413504187000058
aquaculture,105.77943318200003,19.41371426400008
aquaculture,105.77946145600004,19.41359884000008
aquaculture,105.77924521100005,19.413471301000072
aquaculture,105.77949199500004,19.41385422400004
aquaculture,105.77952144000004,19.413701011000057
aquaculture,105.77947564800009,19.41346141800005
aquaculture,105.77962239900006,19.413469400000054
aquaculture,105.77984737900005,19.413543893000053
aquaculture,105.77973450800005,19.413717931000065
aquaculture,105.77967623800004,19.41377974100004
aquaculture,105.77972811900008,19.41352344300003
aquaculture,105.77969063600004,19.413616169000026
aquaculture,105.77964424300006,19.41382116900008
aquaculture,105.77959528800004,19.41382972900004
aquaculture,105.77933282600009,19.413864314000023
aquaculture,105.77912954300004,19.413903332000075
aquaculture,105.77926620400008,19.41379498700008
aquaculture,105.77916536500004,19.413831900000048
aquaculture,105.77929446100006,19.41383518200007
aquaculture,105.77898445500004,19.41425700600007
aquaculture,105.77882648700006,19.414100655000027
aquaculture,105.77893453800004,19.41412086500003
aquaculture,105.77892862700008,19.414204652000024
aquaculture,105.77910556900008,19.414358483000058
aquaculture,105.77882657900004,19.41445911600005
aquaculture,105.77885615400004,19.414425214000065
aquaculture,105.77966537900004,19.41444696900004
aquaculture,105.77973205100004,19.414565094000068
aquaculture,105.77973656600004,19.41447929700007
aquaculture,105.77941399700006,19.41440941600007
aquaculture,105.77954644800008,19.414388915000075
aquaculture,105.77960424000008,19.414569195000077
aquaculture,105.77932972500008,19.414637939000045
aquaculture,105.77955233500006,19.41446438400004
aquaculture,105.77925227000009,19.414600902000075
aquaculture,105.77944912300006,19.414293277000077
aquaculture,105.77960006500004,19.414172360000062
aquaculture,105.77935677800008,19.41419964100004
aquaculture,105.77928088500003,19.414143077000062
aquaculture,105.77939536100008,19.41411519600007
aquaculture,105.77973156400007,19.41414079000004
aquaculture,105.77945842000008,19.41414858800005
aquaculture,105.77545478600004,19.41117301300005
aquaculture,105.77545260100004,19.41121984900008
aquaculture,105.77596973500005,19.41496796900003
aquaculture,105.77601942800004,19.41500574600008
aquaculture,105.77615304600003,19.41519631400007
aquaculture,105.77627553900004,19.41521332300005
aquaculture,105.77654855300004,19.415264703000048
aquaculture,105.77663737300009,19.415205866000065
aquaculture,105.77687464100006,19.41538032000005
aquaculture,105.77684382400008,19.41530728700008
aquaculture,105.77746437700004,19.415587751000032
aquaculture,105.77737433500003,19.415648104000077
aquaculture,105.77729930700008,19.415576551000072
aquaculture,105.77767531900008,19.415719129000024
aquaculture,105.77772194500004,19.41571708900005
aquaculture,105.77754470200004,19.415698861000067
aquaculture,105.77822915400009,19.41583398900008
aquaculture,105.77826658600009,19.415785345000074
aquaculture,105.77815347800004,19.415855204000025
aquaculture,105.77860777600004,19.415773238000043
aquaculture,105.77853516300009,19.415791165000037
aquaculture,105.77895875700004,19.415776088000037
aquaculture,105.77966948600005,19.415573665000068
aquaculture,105.77943290300004,19.415675779000026
aquaculture,105.77958489500008,19.415590152000046
aquaculture,105.77969039600003,19.415625146000025
aquaculture,105.77999962100004,19.41545454000004
aquaculture,105.77935660600008,19.41566227900006
aquaculture,105.78014194600009,19.415389467000068
aquaculture,105.77961949600008,19.415491220000035
aquaculture,105.77989878200005,19.415461789000062
aquaculture,105.77922743200008,19.41566108800004
aquaculture,105.77979300200008,19.415430610000044
aquaculture,105.77938138700004,19.415727747000066
aquaculture,105.77963581100003,19.413211810000064
aquaculture,105.77969118100005,19.41322120500007
aquaculture,105.77980283100004,19.413117080000063
