OID_,LAT,LONG,SymbolID
239 ,19.84280424,105.3515656,0
240 ,19.84278152,105.3516746,0
241 ,19.84278657,105.3515642,0
242 ,19.84278088,105.3516122,0
243 ,19.84273317,105.3514667,0
244 ,19.84278214,105.351636,0
245 ,19.84275913,105.3515838,0
246 ,19.84278262,105.3516614,0
247 ,19.84273603,105.3514815,0
248 ,19.84280258,105.351647302000,0
249 ,19.8428250700000,105.3516193,0
250 ,19.8427920270000,105.3515268,0
251 ,19.84274323,105.3515085,0
252 ,19.84280369,105.351602069000,0
253 ,19.84278723,105.3516412,0
254 ,19.84276003,105.351458873000,0
255 ,19.84279284,105.3515363,0
256 ,19.84278086,105.3516234,0
257 ,19.84276358,105.3515842,0
258 ,19.84275438,105.3515146,0
259 ,19.84275733,105.3514739,0
260 ,19.84274267,105.351526,0
261 ,19.84278172,105.3515514,0
262 ,19.84276174,105.351579,0
263 ,19.84275095,105.3515382,0
264 ,19.84274404,105.3514651,0
265 ,19.84274965,105.3514887,0
266 ,19.84279878,105.3515703,0
267 ,19.84275274,105.3515742,0
268 ,19.84279378,105.3516588,0
269 ,19.84276661,105.3514596,0
270 ,19.84276192,105.3515905,0
271 ,19.84276789,105.3514965,0
272 ,19.84281279,105.3516187,0
273 ,19.84275205,105.3515644,0
274 ,19.84281737,105.3516262,0
275 ,19.84275047,105.3515125,0
276 ,19.84274745,105.351495,0
277 ,19.8427463,105.3514622,0
278 ,19.8427924140000,105.351684,0
279 ,19.84278436,105.3514849,0
280 ,19.8427683470000,105.3515432,0
281 ,19.84273345,105.3514793,0
282 ,19.84274567,105.3515075,0
283 ,19.84279392,105.3516826,0
284 ,19.84275917,105.3515411,0
285 ,19.84280397,105.3515236,0
286 ,19.84277824,105.3515709,0
287 ,19.84282616,105.3516338,0
288 ,19.84273963,105.3514949,0
289 ,19.84278493,105.3514945,0
290 ,19.84276433,105.3515101,0
291 ,19.84275222,105.3514931,0
292 ,19.84273983,105.3515182,0
293 ,19.84279218,105.3516897,0
294 ,19.8427563850000,105.351466,0
295 ,19.84280578,105.351599,0
296 ,19.84275843,105.3514626,0
297 ,19.84278398,105.3514945,0
298 ,19.84280014,105.3515315,0
299 ,19.8427815760000,105.3516196,0
300 ,19.84279985,105.3515974,0
301 ,19.84208873,105.3519145,0
302 ,19.84203838,105.3520431,0
303 ,19.84206552,105.3519385,0
304 ,19.84203639,105.3520349,0
305 ,19.84208227,105.352023327000,0
306 ,19.84206136,105.3519165,0
307 ,19.84201224,105.352013,0
308 ,19.84207902,105.3519027,0
309 ,19.8419812,105.3520182,0
310 ,19.84211405,105.3519609,0
311 ,19.8420181650000,105.3520149,0
312 ,19.84208939,105.3519319,0
313 ,19.84201239,105.3520323,0
314 ,19.8419833400000,105.3520455,0
315 ,19.84203825,105.3519987,0
316 ,19.84211605,105.3519347,0
317 ,19.84204668,105.3519601,0
318 ,19.84201088,105.351997523000,0
319 ,19.84203733,105.3519428,0
320 ,19.84198026,105.3520488,0
321 ,19.84203374,105.351996,0
322 ,19.84209854,105.352019825000,0
323 ,19.84206253,105.3519321,0
324 ,19.84205197,105.3519811,0
325 ,19.84208598,105.3519606,0
326 ,19.84207257,105.3519156,0
327 ,19.84210446,105.3519457,0
328 ,19.84199172,105.3520126,0
329 ,19.84213404,105.3519445,0
330 ,19.84209125,105.352025,0
331 ,19.84204285,105.351998,0
332 ,19.84198034,105.3520175,0
333 ,19.84198437,105.3520453,0
334 ,19.84209745,105.3519429,0
335 ,19.8420463420000,105.3519883,0
336 ,19.84209644,105.3519969,0
337 ,19.84206258,105.3519451,0
338 ,19.84205392,105.3520393,0
339 ,19.8421066350000,105.351959533000,0
340 ,19.84205082,105.3519905,0
341 ,19.84202044,105.3520303,0
342 ,19.8420886,105.3519854,0
343 ,19.84210643,105.3520014,0
344 ,19.84207944,105.351977,0
345 ,19.84209483,105.3519238,0
346 ,19.84205588,105.3520189,0
347 ,19.84208552,105.3519662,0
348 ,19.84207671,105.351910354000,0
349 ,19.84201453,105.352038,0
350 ,19.84203545,105.3520102,0
351 ,19.84205225,105.3520207,0
352 ,19.8421099900000,105.35196,0
353 ,19.84205945,105.35201,0
354 ,19.8421016,105.351976571000,0
355 ,19.84207845,105.3519873,0
356 ,19.84205271,105.35199,0
357 ,19.8420661080000,105.3519289,0
358 ,19.84207169,105.3519805,0
359 ,19.84198597,105.352016490000,0
360 ,19.84203657,105.3520074,0
361 ,19.84206698,105.3519896,0
362 ,19.84209491,105.351955809000,0
363 ,19.84200242,105.3519888,0
364 ,19.8421266,105.3519356,0
365 ,19.84204325,105.351947,0
366 ,19.8420112,105.352012619000,0
367 ,19.84207749,105.3519578,0
368 ,19.84199297,105.3520487,0
369 ,19.84198844,105.3520244,0
370 ,19.84205972,105.351929,0
371 ,19.84203566,105.3520484,0
372 ,19.84209224,105.3519287,0
373 ,19.84211317,105.3519674,0
374 ,19.84209658,105.3519907,0
375 ,19.84203156,105.3519498,0
376 ,19.84209673,105.351939,0
377 ,19.84209933,105.3519201,0
378 ,19.84205235,105.3519702,0
379 ,19.84198775,105.352019069000,0
380 ,19.84206486,105.3520204,0
381 ,19.84205312,105.3519981,0
382 ,19.8420170830000,105.3520352,0
383 ,19.8420138820000,105.3519922,0
384 ,19.84203792,105.3519888,0
385 ,19.84203858,105.3520085,0
386 ,19.8419876150000,105.3520223,0
387 ,19.8419972,105.3520491,0
388 ,19.84205542,105.3519339,0
389 ,19.84205271,105.3519194,0
390 ,19.84203346,105.3520096,0
391 ,19.84202351,105.352012,0
392 ,19.84199109,105.3520004,0
393 ,19.8420251760000,105.3519738,0
394 ,19.84199494,105.3519993,0
395 ,19.84207479,105.3520285,0
396 ,19.8421003130000,105.3519199,0
397 ,19.84204739,105.3520405,0
398 ,19.84209157,105.351928,0
399 ,19.84207912,105.3520139,0
400 ,19.84208862,105.3520308,0
401 ,19.8487994,105.3496101,0
402 ,19.84875057,105.3495573,0
403 ,19.84875776,105.3495744,0
404 ,19.84871923,105.34972,0
405 ,19.84874372,105.3496207,0
406 ,19.84873683,105.3496738,0
407 ,19.84870417,105.3497532,0
408 ,19.84882629,105.3495473,0
409 ,19.84866892,105.3497348,0
410 ,19.84875037,105.3495393,0
411 ,19.84874652,105.3497078,0
412 ,19.84876894,105.349665,0
413 ,19.8487235,105.3497003,0
414 ,19.84878832,105.3495463,0
415 ,19.84865143,105.3497031,0
416 ,19.84880782,105.3496311,0
417 ,19.84881011,105.3496622,0
418 ,19.84871935,105.3497308,0
419 ,19.8487548880000,105.3496771,0
420 ,19.84873196,105.349597,0
421 ,19.84872943,105.349706331000,0
422 ,19.84872112,105.349649264000,0
423 ,19.84880044,105.349631,0
424 ,19.84869127,105.3496384,0
425 ,19.8487618,105.3497021,0
426 ,19.8487862370000,105.349506006000,0
427 ,19.84881345,105.3496643,0
428 ,19.84867381,105.3496999,0
429 ,19.84875473,105.3496753,0
430 ,19.8486978460000,105.3497466,0
431 ,19.84880432,105.3496419,0
432 ,19.84873024,105.3497074,0
433 ,19.8487936520000,105.3495929,0
434 ,19.84879354,105.34967,0
435 ,19.84879797,105.349622,0
436 ,19.8488328,105.3496367,0
437 ,19.84874533,105.3495587,0
438 ,19.8487552830000,105.3495526,0
439 ,19.84878389,105.349521,0
440 ,19.84868004,105.3496896,0
441 ,19.8487058,105.3495998,0
442 ,19.84879938,105.3495153,0
443 ,19.84870218,105.3497351,0
444 ,19.84873838,105.349745,0
445 ,19.84869133,105.3497139,0
446 ,19.84866139,105.3496561,0
447 ,19.84867828,105.3497156,0
448 ,19.8486896930000,105.3495917,0
449 ,19.84870368,105.3495936,0
450 ,19.84875973,105.3497248,0
451 ,19.84881737,105.349642856000,0
452 ,19.84876011,105.3497079,0
453 ,19.84874149,105.3497062,0
454 ,19.8486466,105.3496952,0
455 ,19.84882381,105.3495374,0
456 ,19.84873685,105.3496237,0
457 ,19.84883588,105.349705015000,0
458 ,19.8488221380000,105.3495725,0
459 ,19.84873973,105.3497209,0
460 ,19.8487288,105.3497259,0
461 ,19.84879919,105.3496501,0
462 ,19.84883394,105.3495843,0
463 ,19.84882584,105.3495605,0
464 ,19.8487237,105.3497397,0
465 ,19.84877746,105.3495257,0
466 ,19.84875222,105.3497006,0
467 ,19.84878815,105.3495783,0
468 ,19.84881815,105.3495962,0
469 ,19.84868629,105.3496337,0
470 ,19.84872653,105.3497016,0
471 ,19.84876324,105.3495366,0
472 ,19.84864103,105.3497192,0
473 ,19.84882249,105.3496144,0
474 ,19.8486503,105.3497506,0
475 ,19.84870882,105.3495891,0
476 ,19.84867251,105.3497737,0
477 ,19.84874803,105.3496955,0
478 ,19.84873359,105.3497255,0
479 ,19.84875202,105.349669,0
480 ,19.84878146,105.349545,0
481 ,19.84883451,105.3497035,0
482 ,19.84870681,105.3496767,0
483 ,19.84878222,105.3496638,0
484 ,19.84869934,105.349695,0
485 ,19.848683,105.3496895,0
486 ,19.84877364,105.3497213,0
487 ,19.84866381,105.3497781,0
488 ,19.84868351,105.349772411000,0
489 ,19.84884925,105.3496835,0
490 ,19.84885981,105.3496787,0
491 ,19.84874557,105.3496356,0
492 ,19.84869821,105.3495922,0
493 ,19.84878153,105.3496297,0
494 ,19.8488576,105.3496841,0
495 ,19.84875437,105.3496548,0
496 ,19.8487516,105.3495514,0
497 ,19.8487415,105.3496813,0
498 ,19.84881158,105.349572534000,0
499 ,19.8488481,105.3496957,0
500 ,19.84880229,105.3496393,0
501 ,19.84104335,105.3472866,0
502 ,19.84107199,105.3472669,0
503 ,19.84103318,105.3473004,0
504 ,19.8410309,105.3473711,0
505 ,19.84101881,105.3473721,0
506 ,19.84103875,105.347352401000,0
507 ,19.84104617,105.3472764,0
508 ,19.84106295,105.3473112,0
509 ,19.84102652,105.3473482,0
510 ,19.84103959,105.347347,0
511 ,19.8410469,105.347306861000,0
512 ,19.84105515,105.3473603,0
513 ,19.8410334890000,105.3473234,0
514 ,19.841054,105.3473421,0
515 ,19.84110906,105.3472371,0
516 ,19.84105253,105.3473158,0
517 ,19.8411165900000,105.347253,0
518 ,19.84102705,105.3473394,0
519 ,19.8410586550000,105.347361673000,0
520 ,19.8410384,105.3473321,0
521 ,19.84105739,105.3473236,0
522 ,19.84102455,105.3473599,0
523 ,19.84106248,105.3473342,0
524 ,19.84104299,105.347355302000,0
525 ,19.8410327,105.3473101,0
526 ,19.84104831,105.347293,0
527 ,19.84109759,105.347273411000,0
528 ,19.8410762350000,105.3473092,0
529 ,19.84103145,105.3473021,0
530 ,19.84103667,105.3472992,0
531 ,19.84106262,105.3473323,0
532 ,19.84103457,105.3473306,0
533 ,19.84102873,105.3473055,0
534 ,19.8410559,105.3472876,0
535 ,19.84101429,105.3473064,0
536 ,19.84106925,105.3472577,0
537 ,19.84110534,105.3472647,0
538 ,19.8410558,105.3472964,0
539 ,19.84110648,105.3472511,0
540 ,19.84109954,105.3472556,0
541 ,19.8410649,105.3473117,0
542 ,19.84107656,105.3472548,0
543 ,19.84105142,105.347338,0
544 ,19.84105955,105.3473433,0
545 ,19.84106767,105.3473432,0
546 ,19.8410228,105.3473675,0
547 ,19.84102044,105.3473591,0
548 ,19.84105151,105.3473011,0
549 ,19.8410484,105.3472712,0
550 ,19.8410612000000,105.3472615,0
551 ,19.84111345,105.3472572,0
552 ,19.84103438,105.3472809,0
553 ,19.84109621,105.3472637,0
554 ,19.84104421,105.3473184,0
555 ,19.84102745,105.3472863,0
556 ,19.84105621,105.3473131,0
557 ,19.84109374,105.347269,0
558 ,19.84103075,105.347329275000,0
559 ,19.84104752,105.3473207,0
560 ,19.84106402,105.347337,0
561 ,19.8410415310000,105.347282,0
562 ,19.84103813,105.3473459,0
563 ,19.84107264,105.3473393,0
564 ,19.8410260910000,105.3472948,0
565 ,19.84107233,105.3473125,0
566 ,19.84110601,105.3472417,0
567 ,19.84106456,105.3472819,0
568 ,19.84101835,105.3473774,0
569 ,19.84106253,105.3472767,0
570 ,19.84108251,105.34729,0
571 ,19.8410387000000,105.3473078,0
572 ,19.84107598,105.3472654,0
573 ,19.84102465,105.3473567,0
574 ,19.84104774,105.3473593,0
575 ,19.84103329,105.3473172,0
576 ,19.84103321,105.3473646,0
577 ,19.84106608,105.3473199,0
578 ,19.8410621890000,105.347261860000,0
579 ,19.84103753,105.3473114,0
580 ,19.8410475,105.3473585,0
581 ,19.8410756,105.3472769,0
582 ,19.84104462,105.3472972,0
583 ,19.84106446,105.3473456,0
584 ,19.84107589,105.3472864,0
585 ,19.84108491,105.3472916,0
586 ,19.84102624,105.3473399,0
587 ,19.84106369,105.3473501,0
588 ,19.84106165,105.3473618,0
589 ,19.84107592,105.3472891,0
590 ,19.8410751340000,105.3472765,0
591 ,19.84106043,105.3472887,0
592 ,19.84108899,105.3472791,0
593 ,19.84106659,105.347274616000,0
594 ,19.84106606,105.3473077,0
595 ,19.84107747,105.3472574,0
596 ,19.84105433,105.347323100000,0
597 ,19.8410264,105.3472894,0
598 ,19.84102769,105.3473007,0
599 ,19.84103544,105.347363780000,0
600 ,19.84105579,105.3473545,0
601 ,19.8880391,105.3717014,0
602 ,19.88806647,105.3715604,0
603 ,19.88812613,105.371698,0
604 ,19.88808416,105.3715859,0
605 ,19.88804489,105.3716582,0
606 ,19.88802195,105.3717598,0
607 ,19.88809882,105.3715874,0
608 ,19.88805219,105.3715631,0
609 ,19.88803055,105.3717064,0
610 ,19.88800312,105.3717268,0
611 ,19.8880573,105.371656067000,0
612 ,19.8880073130000,105.3716271,0
613 ,19.88816724,105.3716283,0
614 ,19.88805721,105.3716866,0
615 ,19.88802974,105.3716325,0
616 ,19.88799067,105.3716777,0
617 ,19.88798109,105.3716956,0
618 ,19.88802034,105.3716458,0
619 ,19.88804114,105.3716568,0
620 ,19.88801509,105.3715969,0
621 ,19.88809906,105.3716089,0
622 ,19.8880602270000,105.3716996,0
623 ,19.88803441,105.3715619,0
624 ,19.88801208,105.3717523,0
625 ,19.88802079,105.3716769,0
626 ,19.88802819,105.3716639,0
627 ,19.8879777350000,105.3717099,0
628 ,19.88804294,105.3716695,0
629 ,19.8880863640000,105.3716186,0
630 ,19.88797268,105.371696,0
631 ,19.88798978,105.3716699,0
632 ,19.88804134,105.3717356,0
633 ,19.8879806410000,105.3717048,0
634 ,19.88802472,105.3715872,0
635 ,19.88809365,105.3716444,0
636 ,19.8880545,105.3716242,0
637 ,19.88810402,105.3716221,0
638 ,19.8880949230000,105.3715928,0
639 ,19.88800491,105.3716433,0
640 ,19.88802981,105.3716434,0
641 ,19.8880917,105.3716187,0
642 ,19.88801113,105.3716063,0
643 ,19.88807712,105.3715903,0
644 ,19.88808929,105.3715718,0
645 ,19.88801834,105.3716915,0
646 ,19.8881590930000,105.3716405,0
647 ,19.8880536210000,105.3716929,0
648 ,19.8880716,105.3716871,0
649 ,19.88803004,105.3716627,0
650 ,19.88813511,105.3716278,0
651 ,19.8881240890000,105.3716735,0
652 ,19.88803094,105.3716872,0
653 ,19.88803209,105.3716015,0
654 ,19.8880371,105.3717429,0
655 ,19.88807249,105.3717017,0
656 ,19.88800809,105.3716801,0
657 ,19.8880679060000,105.3716655,0
658 ,19.8881089500000,105.3717239,0
659 ,19.88808434,105.3717412,0
660 ,19.8880805580000,105.3716809,0
661 ,19.88800578,105.3717456,0
662 ,19.88799505,105.3716394,0
663 ,19.88808355,105.3716947,0
664 ,19.88809699,105.3715909,0
665 ,19.88807428,105.3717228,0
666 ,19.8881122,105.3716282,0
667 ,19.88808362,105.3716156,0
668 ,19.88813091,105.3716397,0
669 ,19.88815626,105.3716467,0
670 ,19.88799988,105.371670328000,0
671 ,19.88800692,105.3717272,0
672 ,19.88808872,105.3717145,0
673 ,19.88807071,105.3715766,0
674 ,19.8881333000000,105.3716691,0
675 ,19.8880297,105.3716419,0
676 ,19.88812729,105.3716322,0
677 ,19.88812833,105.3716728,0
678 ,19.88803557,105.3716491,0
679 ,19.88807117,105.3716969,0
680 ,19.88806283,105.371736950000,0
681 ,19.88813038,105.3716784,0
682 ,19.88804246,105.3716254,0
683 ,19.88803022,105.3717615,0
684 ,19.88808686,105.3715849,0
685 ,19.88804374,105.3715743,0
686 ,19.88811285,105.3717145,0
687 ,19.88810417,105.3717152,0
688 ,19.88804632,105.3717308,0
689 ,19.88802051,105.3716133,0
690 ,19.8879801,105.3716726,0
691 ,19.88805346,105.3717365,0
692 ,19.88802784,105.3716268,0
693 ,19.88814308,105.3716289,0
694 ,19.88798842,105.3717128,0
695 ,19.8880874390000,105.3717227,0
696 ,19.88807128,105.3717439,0
697 ,19.88811973,105.3716553,0
698 ,19.88806467,105.3715696,0
699 ,19.88810016,105.3716279,0
700 ,19.8879845550000,105.371713,0
701 ,19.8891708390000,105.3718326,0
702 ,19.8891945940000,105.3718135,0
703 ,19.88926729,105.371848,0
704 ,19.88921831,105.3718623,0
705 ,19.88919246,105.3718354,0
706 ,19.88915706,105.3718337,0
707 ,19.88924208,105.3718997,0
708 ,19.88922683,105.371812,0
709 ,19.88927134,105.3718783,0
710 ,19.88920688,105.3718097,0
711 ,19.88915922,105.3718242,0
712 ,19.88912067,105.3718256,0
713 ,19.88921491,105.3719197,0
714 ,19.88906924,105.3718708,0
715 ,19.88917526,105.371807030000,0
716 ,19.88928992,105.371908,0
717 ,19.88919481,105.3719061,0
718 ,19.88919618,105.3719141,0
719 ,19.88926287,105.371836,0
720 ,19.88911529,105.3718829,0
721 ,19.8891645,105.3718886,0
722 ,19.88906835,105.3718736,0
723 ,19.88910086,105.3718874,0
724 ,19.88908067,105.3718397,0
725 ,19.88921925,105.3718254,0
726 ,19.88921932,105.3718649,0
727 ,19.88928719,105.3718597,0
728 ,19.88912466,105.3718997,0
729 ,19.88921026,105.371813,0
730 ,19.88909869,105.3718235,0
731 ,19.88919119,105.3718279,0
732 ,19.88920188,105.3718952,0
733 ,19.8892217570000,105.3718748,0
734 ,19.88911953,105.3718706,0
735 ,19.88921019,105.371832068000,0
736 ,19.88915296,105.3718843,0
737 ,19.88918021,105.3718651,0
738 ,19.88921878,105.3717935,0
739 ,19.88917088,105.3718603,0
740 ,19.8891706,105.3717742,0
741 ,19.88915031,105.3718483,0
742 ,19.88914043,105.3718737,0
743 ,19.88915599,105.3718618,0
744 ,19.88915006,105.3718215,0
745 ,19.88923118,105.3718265,0
746 ,19.88921321,105.3719268,0
747 ,19.88916415,105.3717691,0
748 ,19.88917077,105.3718905,0
749 ,19.88917513,105.3717974,0
750 ,19.88918613,105.3718346,0
751 ,19.88912264,105.3718833,0
752 ,19.88914824,105.3718499,0
753 ,19.88923844,105.3718782,0
754 ,19.88928017,105.3718714,0
755 ,19.8891649470000,105.3718081,0
756 ,19.88919553,105.3718403,0
757 ,19.8891251,105.371848652000,0
758 ,19.88919463,105.3718988,0
759 ,19.88908205,105.3718792,0
760 ,19.88924249,105.3718807,0
761 ,19.88920789,105.3718746,0
762 ,19.88924612,105.3718722,0
763 ,19.88911897,105.3718623,0
764 ,19.88916722,105.371788341000,0
765 ,19.88916088,105.3717644,0
766 ,19.88911024,105.3718752,0
767 ,19.88918354,105.3718773,0
768 ,19.8890824,105.3718845,0
