OID_,LAT,LONG,SymbolID
136 ,19.8827782,105.7642593,0
137 ,19.8824940,105.7651443,0
138 ,19.8833656,105.7648010,0
139 ,19.8824329,105.7646561,0
140 ,19.8822613,105.7656174,0
141 ,19.8828754,105.7645187,0
142 ,19.8828392,105.7650452,0
143 ,19.8814354,105.7642288,0
144 ,19.8817921,105.7644348,0
145 ,19.8825493,105.7652893,0
146 ,19.8820972,105.7641678,0
147 ,19.8823776,105.7646484,0
148 ,19.8825817,105.7655716,0
149 ,19.8822784,105.7654114,0
150 ,19.8831978,105.7642517,0
151 ,19.8813515,105.7640381,0
152 ,19.8822517,105.7647476,0
153 ,19.8819160,105.7643890,0
154 ,19.8832836,105.7646332,0
155 ,19.8823509,105.7646179,0
156 ,19.8820724,105.7647705,0
157 ,19.8819408,105.7645416,0
158 ,19.8826389,105.7644958,0
159 ,19.8823681,105.7643738,0
160 ,19.8831177,105.7655106,0
161 ,19.8831825,105.7651520,0
162 ,19.8812847,105.7645721,0
163 ,19.8824844,105.7644196,0
164 ,19.8824959,105.7650452,0
165 ,19.8829823,105.7650757,0
166 ,19.8813572,105.7647858,0
167 ,19.8816833,105.7644196,0
168 ,19.8830547,105.7647705,0
169 ,19.8816433,105.7643967,0
170 ,19.8830681,105.7656097,0
171 ,19.8822155,105.7648087,0
172 ,19.8816910,105.7640152,0
173 ,19.8824501,105.7647476,0
174 ,19.8832474,105.7645187,0
175 ,19.8823471,105.7653656,0
176 ,19.8834229,105.7647095,0
177 ,19.8819199,105.7650375,0
178 ,19.8829060,105.7656860,0
179 ,19.8832512,105.7648773,0
180 ,19.8823757,105.7654800,0
181 ,19.8817730,105.7642593,0
182 ,19.8818073,105.7646790,0
183 ,19.8833103,105.7649231,0
184 ,19.8821049,105.7651672,0
185 ,19.8817997,105.7642975,0
186 ,19.8817215,105.7641678,0
187 ,19.8831501,105.7648697,0
188 ,19.8818779,105.7649765,0
189 ,19.8812542,105.7646103,0
190 ,19.8815060,105.7643051,0
191 ,19.8821259,105.7641602,0
192 ,19.8826294,105.7652206,0
193 ,19.8821888,105.7644272,0
194 ,19.8820801,105.7645874,0
195 ,19.8814754,105.7643661,0
196 ,19.8826923,105.7652512,0
197 ,19.8824062,105.7645721,0
198 ,19.8815937,105.7645111,0
199 ,19.8832741,105.7648315,0
200 ,19.8826790,105.7645874,0
201 ,19.8738270,105.9353867,0
202 ,19.8737717,105.9354172,0
203 ,19.8737488,105.9354172,0
204 ,19.8739052,105.9355240,0
205 ,19.8741226,105.9357452,0
206 ,19.8738785,105.9355011,0
207 ,19.8739700,105.9355698,0
208 ,19.8738976,105.9355087,0
209 ,19.8741493,105.9357605,0
210 ,19.8739834,105.9355621,0
211 ,19.8738117,105.9354782,0
212 ,19.8739376,105.9354935,0
213 ,19.8738918,105.9354706,0
214 ,19.8737926,105.9355164,0
215 ,19.8739185,105.9355621,0
216 ,19.8738174,105.9354019,0
217 ,19.8737431,105.9353943,0
218 ,19.8738899,105.9354401,0
219 ,19.8739109,105.9355698,0
220 ,19.8738804,105.9354706,0
221 ,19.8739414,105.9355698,0
222 ,19.8737316,105.9354782,0
223 ,19.8741169,105.9357147,0
224 ,19.8740082,105.9356003,0
225 ,19.8737774,105.9353714,0
226 ,19.8738308,105.9354401,0
227 ,19.8738842,105.9355698,0
228 ,19.8738441,105.9355011,0
229 ,19.8737698,105.9354630,0
230 ,19.8738289,105.9355392,0
231 ,19.8738346,105.9354248,0
232 ,19.8738613,105.9354858,0
233 ,19.8738308,105.9353561,0
234 ,19.8738823,105.9354553,0
235 ,19.8740005,105.9356003,0
236 ,19.8737259,105.9353790,0
237 ,19.8739243,105.9355469,0
238 ,19.8738232,105.9354706,0
239 ,19.8738880,105.9354858,0
240 ,19.8737564,105.9354630,0
241 ,19.8738384,105.9354401,0
242 ,19.8738403,105.9353714,0
243 ,19.8739471,105.9355545,0
244 ,19.8738365,105.9354706,0
245 ,19.8739204,105.9355087,0
246 ,19.8738079,105.9353561,0
247 ,19.8737240,105.9354324,0
248 ,19.8737297,105.9354630,0
249 ,19.8737621,105.9353714,0
250 ,19.8738289,105.9354935,0
251 ,19.8739338,105.9355240,0
252 ,19.8738480,105.9353790,0
253 ,19.8737316,105.9354477,0
254 ,19.8737125,105.9354401,0
255 ,19.8738136,105.9355011,0
256 ,19.8739700,105.9355164,0
257 ,19.8738632,105.9355621,0
258 ,19.8740139,105.9356079,0
259 ,19.8737202,105.9354248,0
260 ,19.8737755,105.9354324,0
261 ,19.8737507,105.9354172,0
262 ,19.8736801,105.9354630,0
263 ,19.8738918,105.9355469,0
264 ,19.8739643,105.9355621,0
265 ,19.8737698,105.9355011,0
266 ,19.8741360,105.9357452,0
267 ,19.8737545,105.9354706,0
268 ,19.8739471,105.9355698,0
269 ,19.8737011,105.9354477,0
270 ,19.8739872,105.9355621,0
271 ,19.8738575,105.9355698,0
272 ,19.8738232,105.9354172,0
273 ,19.8739452,105.9355774,0
274 ,19.8739548,105.9355545,0
275 ,19.8739719,105.9355392,0
276 ,19.8738708,105.9355621,0
277 ,19.8737736,105.9353638,0
278 ,19.8737888,105.9354935,0
279 ,19.8739796,105.9355698,0
280 ,19.8737946,105.9354782,0
281 ,19.8737774,105.9354858,0
282 ,19.8739319,105.9355621,0
283 ,19.8739853,105.9355545,0
284 ,19.8737831,105.9354248,0
285 ,19.8741531,105.9357529,0
286 ,19.8737736,105.9354858,0
287 ,19.8737068,105.9354782,0
288 ,19.8737469,105.9355011,0
289 ,19.8738441,105.9355087,0
290 ,19.8737545,105.9353867,0
291 ,19.8738499,105.9354477,0
292 ,19.8737125,105.9354858,0
293 ,19.8739872,105.9355621,0
294 ,19.8738403,105.9355545,0
295 ,19.8739338,105.9355087,0
296 ,19.8738747,105.9355316,0
297 ,19.8737507,105.9354477,0
298 ,19.8737545,105.9353790,0
299 ,19.8738346,105.9355087,0
300 ,19.8737335,105.9355011,0
301 ,19.8744774,105.9356995,0
302 ,19.8745117,105.9355469,0
303 ,19.8744698,105.9356995,0
304 ,19.8744183,105.9354706,0
305 ,19.8745079,105.9355240,0
306 ,19.8745575,105.9356308,0
307 ,19.8744717,105.9354935,0
308 ,19.8745270,105.9355545,0
309 ,19.8744755,105.9355240,0
310 ,19.8745327,105.9356995,0
311 ,19.8744411,105.9355316,0
312 ,19.8744392,105.9354858,0
313 ,19.8745575,105.9357224,0
314 ,19.8745556,105.9356461,0
315 ,19.8745327,105.9356689,0
316 ,19.8744659,105.9356232,0
317 ,19.8744926,105.9356995,0
318 ,19.8744850,105.9355469,0
319 ,19.8744812,105.9356842,0
320 ,19.8744354,105.9355316,0
321 ,19.8744869,105.9355316,0
322 ,19.8745213,105.9355774,0
323 ,19.8745060,105.9355621,0
324 ,19.8745422,105.9357224,0
325 ,19.8745499,105.9356232,0
326 ,19.8745403,105.9356155,0
327 ,19.8744698,105.9356155,0
328 ,19.8744621,105.9355545,0
329 ,19.8744583,105.9355621,0
330 ,19.8745556,105.9356842,0
331 ,19.8745079,105.9356079,0
332 ,19.8745174,105.9355545,0
333 ,19.8744507,105.9354706,0
334 ,19.8744774,105.9355164,0
335 ,19.8745441,105.9356918,0
336 ,19.8744373,105.9355011,0
337 ,19.8745441,105.9357224,0
338 ,19.8744621,105.9354858,0
339 ,19.8744755,105.9356461,0
340 ,19.8744202,105.9354858,0
341 ,19.8745060,105.9356461,0
342 ,19.8745537,105.9357147,0
343 ,19.8744850,105.9356537,0
344 ,19.8745499,105.9356918,0
345 ,19.8744678,105.9355240,0
346 ,19.8744793,105.9356308,0
347 ,19.8744278,105.9354782,0
348 ,19.8745060,105.9355316,0
349 ,19.8744907,105.9355240,0
350 ,19.8744926,105.9355927,0
351 ,19.8738556,105.9354172,0
352 ,19.8744335,105.9355011,0
353 ,19.8744602,105.9355621,0
354 ,19.8744946,105.9355087,0
355 ,19.8744621,105.9356079,0
356 ,19.8745289,105.9355850,0
357 ,19.8744736,105.9355392,0
358 ,19.8745327,105.9355621,0
359 ,19.8744144,105.9354858,0
360 ,19.8744736,105.9355927,0
361 ,19.8745575,105.9356232,0
362 ,19.8744793,105.9356079,0
363 ,19.8744698,105.9355621,0
364 ,19.8745060,105.9356613,0
365 ,19.8744850,105.9355316,0
366 ,19.8744850,105.9356689,0
367 ,19.8744640,105.9354858,0
368 ,19.8744545,105.9354935,0
369 ,19.8745060,105.9355621,0
370 ,19.8744698,105.9356461,0
371 ,19.8745270,105.9356842,0
372 ,19.8745251,105.9356461,0
373 ,19.8744678,105.9356918,0
374 ,19.8744984,105.9356384,0
375 ,19.8745575,105.9357300,0
376 ,19.8745174,105.9356537,0
377 ,19.8745022,105.9356689,0
378 ,19.8745537,105.9355927,0
379 ,19.8744526,105.9355011,0
380 ,19.8745270,105.9356308,0
381 ,19.8744850,105.9355469,0
382 ,19.8744812,105.9355392,0
383 ,19.8745289,105.9357147,0
384 ,19.8744755,105.9356079,0
385 ,19.8744965,105.9355164,0
386 ,19.8745193,105.9356842,0
387 ,19.8745365,105.9356308,0
388 ,19.8744698,105.9355469,0
389 ,19.8745289,105.9356384,0
390 ,19.8745174,105.9356766,0
391 ,19.8745461,105.9356461,0
392 ,19.8745365,105.9356003,0
393 ,19.8745422,105.9357071,0
394 ,19.8744354,105.9355087,0
395 ,19.8745098,105.9356766,0
396 ,19.8745022,105.9356308,0
397 ,19.8744659,105.9356842,0
398 ,19.8744869,105.9355774,0
399 ,19.8745441,105.9356079,0
400 ,19.8745518,105.9355774,0
401 ,19.8833332,105.9510880,0
402 ,19.8832607,105.9510651,0
403 ,19.8833256,105.9510574,0
404 ,19.8830967,105.9508591,0
405 ,19.8830795,105.9506073,0
406 ,19.8832378,105.9509506,0
407 ,19.8829288,105.9506607,0
408 ,19.8832684,105.9509048,0
409 ,19.8830624,105.9506073,0
410 ,19.8829384,105.9506607,0
411 ,19.8827629,105.9504700,0
412 ,19.8830719,105.9507294,0
413 ,19.8830471,105.9507141,0
414 ,19.8833504,105.9509506,0
415 ,19.8832817,105.9509277,0
416 ,19.8832760,105.9508514,0
417 ,19.8832359,105.9509506,0
418 ,19.8828239,105.9504929,0
419 ,19.8829384,105.9506378,0
420 ,19.8831062,105.9509354,0
421 ,19.8830795,105.9505920,0
422 ,19.8831158,105.9509811,0
423 ,19.8833237,105.9507446,0
424 ,19.8831577,105.9509659,0
425 ,19.8829670,105.9506226,0
426 ,19.8828640,105.9505920,0
427 ,19.8829060,105.9506531,0
428 ,19.8832302,105.9507523,0
429 ,19.8833218,105.9509125,0
430 ,19.8828869,105.9506226,0
431 ,19.8830662,105.9505920,0
432 ,19.8831272,105.9509048,0
433 ,19.8832989,105.9508438,0
434 ,19.8833599,105.9510117,0
435 ,19.8830585,105.9506989,0
436 ,19.8829136,105.9505005,0
437 ,19.8833752,105.9508514,0
438 ,19.8828487,105.9505081,0
439 ,19.8832455,105.9508896,0
440 ,19.8831730,105.9510040,0
441 ,19.8829842,105.9506454,0
442 ,19.8829899,105.9505539,0
443 ,19.8833542,105.9507523,0
444 ,19.8831406,105.9510803,0
445 ,19.8830719,105.9509506,0
446 ,19.8833065,105.9511185,0
447 ,19.8833885,105.9507599,0
448 ,19.8831310,105.9507828,0
449 ,19.8830605,105.9508209,0
450 ,19.8832531,105.9506607,0
451 ,19.8831615,105.9510269,0
452 ,19.8832226,105.9509964,0
453 ,19.8833199,105.9507523,0
454 ,19.8833466,105.9506531,0
455 ,19.8832188,105.9510498,0
456 ,19.8830910,105.9506912,0
457 ,19.8830032,105.9507141,0
458 ,19.8830738,105.9507141,0
459 ,19.8827724,105.9504547,0
460 ,19.8829479,105.9504929,0
461 ,19.8831005,105.9510651,0
462 ,19.8830204,105.9505920,0
463 ,19.8830223,105.9506378,0
464 ,19.8831043,105.9509964,0
465 ,19.8831863,105.9511032,0
466 ,19.8829441,105.9505310,0
467 ,19.8832893,105.9509583,0
468 ,19.8829861,105.9505844,0
469 ,19.8832359,105.9510956,0
470 ,19.8830948,105.9510727,0
471 ,19.8830376,105.9507523,0
472 ,19.8830700,105.9507599,0
473 ,19.8832283,105.9509659,0
474 ,19.8830814,105.9509735,0
475 ,19.8833103,105.9509659,0
476 ,19.8830910,105.9508286,0
477 ,19.8829041,105.9506378,0
478 ,19.8831997,105.9506607,0
479 ,19.8829288,105.9504547,0
480 ,19.8830166,105.9508057,0
481 ,19.8833485,105.9508286,0
482 ,19.8830147,105.9507370,0
483 ,19.8833561,105.9510651,0
484 ,19.8829212,105.9505844,0
485 ,19.8831501,105.9506760,0
486 ,19.8831921,105.9507370,0
487 ,19.8832245,105.9508743,0
488 ,19.8831635,105.9509659,0
489 ,19.8831539,105.9506607,0
490 ,19.8833141,105.9507446,0
491 ,19.8829174,105.9506683,0
492 ,19.8832607,105.9510956,0
493 ,19.8828850,105.9505386,0
494 ,19.8828831,105.9505997,0
495 ,19.8830566,105.9506607,0
496 ,19.8833504,105.9510498,0
497 ,19.8829174,105.9505081,0
498 ,19.8831158,105.9510727,0
499 ,19.8831615,105.9511032,0
500 ,19.8830376,105.9506378,0
501 ,19.8833466,105.9504242,0
502 ,19.8834419,105.9501572,0
503 ,19.8835106,105.9502563,0
504 ,19.8833065,105.9501648,0
505 ,19.8832169,105.9503632,0
506 ,19.8832779,105.9501724,0
507 ,19.8835087,105.9501572,0
508 ,19.8834553,105.9500504,0
509 ,19.8833427,105.9501495,0
510 ,19.8834248,105.9501801,0
511 ,19.8834610,105.9501038,0
512 ,19.8834133,105.9501419,0
513 ,19.8833370,105.9503326,0
514 ,19.8836422,105.9499969,0
515 ,19.8834724,105.9503708,0
516 ,19.8834953,105.9500504,0
517 ,19.8833218,105.9503784,0
518 ,19.8833904,105.9502869,0
519 ,19.8834248,105.9501266,0
520 ,19.8832874,105.9502411,0
521 ,19.8834438,105.9503708,0
522 ,19.8832760,105.9501724,0
523 ,19.8834591,105.9503708,0
524 ,19.8833447,105.9501801,0
525 ,19.8833523,105.9502182,0
526 ,19.8834248,105.9502945,0
527 ,19.8832226,105.9503174,0
528 ,19.8833160,105.9504395,0
529 ,19.8832531,105.9504013,0
530 ,19.8833160,105.9504318,0
531 ,19.8833904,105.9502182,0
532 ,19.8833351,105.9503860,0
533 ,19.8834229,105.9501266,0
534 ,19.8836079,105.9500656,0
535 ,19.8832607,105.9504089,0
536 ,19.8833008,105.9501572,0
537 ,19.8835773,105.9500961,0
538 ,19.8834782,105.9502182,0
539 ,19.8832531,105.9504089,0
540 ,19.8833103,105.9503708,0
541 ,19.8834419,105.9501724,0
542 ,19.8832722,105.9503479,0
543 ,19.8834019,105.9502792,0
544 ,19.8835659,105.9501038,0
545 ,19.8833027,105.9501953,0
546 ,19.8834076,105.9504013,0
547 ,19.8832645,105.9502335,0
548 ,19.8833466,105.9502716,0
549 ,19.8832111,105.9503326,0
550 ,19.8832169,105.9503479,0
551 ,19.8833237,105.9500809,0
552 ,19.8834476,105.9502487,0
553 ,19.8834515,105.9503250,0
554 ,19.8834705,105.9502106,0
555 ,19.8834629,105.9500732,0
556 ,19.8834591,105.9503250,0
557 ,19.8835068,105.9500427,0
558 ,19.8834629,105.9503708,0
559 ,19.8834019,105.9501877,0
560 ,19.8833466,105.9502792,0
561 ,19.8835735,105.9500732,0
562 ,19.8832340,105.9503479,0
563 ,19.8835697,105.9499969,0
564 ,19.8833523,105.9503479,0
565 ,19.8833084,105.9502029,0
566 ,19.8833122,105.9500885,0
567 ,19.8833218,105.9503174,0
568 ,19.8833466,105.9501877,0
569 ,19.8832569,105.9503098,0
570 ,19.8831902,105.9503326,0
571 ,19.8835106,105.9501419,0
572 ,19.8832512,105.9503708,0
573 ,19.8831902,105.9503937,0
574 ,19.8832779,105.9503479,0
575 ,19.8834858,105.9502106,0
576 ,19.8835011,105.9502792,0
577 ,19.8835011,105.9502563,0
578 ,19.8836040,105.9500580,0
579 ,19.8835583,105.9500351,0
580 ,19.8834038,105.9501572,0
581 ,19.8832970,105.9503860,0
582 ,19.8835583,105.9501572,0
583 ,19.8836346,105.9500351,0
584 ,19.8834095,105.9502106,0
585 ,19.8832493,105.9504242,0
586 ,19.8834991,105.9503098,0
587 ,19.8834209,105.9501495,0
588 ,19.8834476,105.9501953,0
589 ,19.8834629,105.9501495,0
590 ,19.8835812,105.9499969,0
591 ,19.8833008,105.9501190,0
592 ,19.8833237,105.9504013,0
593 ,19.8832912,105.9501114,0
594 ,19.8834667,105.9500427,0
595 ,19.8834743,105.9501953,0
596 ,19.8833885,105.9500580,0
597 ,19.8833675,105.9501343,0
598 ,19.8835220,105.9500351,0
599 ,19.8835869,105.9500427,0
600 ,19.8834915,105.9502487,0
601 ,19.8823719,105.9489059,0
602 ,19.8822765,105.9488754,0
603 ,19.8822689,105.9487076,0
604 ,19.8821316,105.9486923,0
605 ,19.8822231,105.9488220,0
606 ,19.8820896,105.9485779,0
607 ,19.8821888,105.9488449,0
608 ,19.8822021,105.9487000,0
609 ,19.8821030,105.9485626,0
610 ,19.8823872,105.9489441,0
611 ,19.8822994,105.9487076,0
612 ,19.8821507,105.9485626,0
613 ,19.8822498,105.9488373,0
614 ,19.8822613,105.9486847,0
615 ,19.8822327,105.9486923,0
616 ,19.8820267,105.9486160,0
617 ,19.8820629,105.9485626,0
618 ,19.8820381,105.9485397,0
619 ,19.8820972,105.9487152,0
620 ,19.8821449,105.9486160,0
621 ,19.8822384,105.9487534,0
622 ,19.8822346,105.9489059,0
623 ,19.8820362,105.9484940,0
624 ,19.8820877,105.9487152,0
625 ,19.8820496,105.9486694,0
626 ,19.8820133,105.9485321,0
627 ,19.8822231,105.9488678,0
628 ,19.8822594,105.9488449,0
629 ,19.8820629,105.9485931,0
630 ,19.8821430,105.9486389,0
631 ,19.8821774,105.9486160,0
632 ,19.8822708,105.9488373,0
633 ,19.8821049,105.9486923,0
634 ,19.8820572,105.9485550,0
635 ,19.8823433,105.9488449,0
636 ,19.8820724,105.9485321,0
637 ,19.8822441,105.9487686,0
638 ,19.8823299,105.9488449,0
639 ,19.8823528,105.9488678,0
640 ,19.8821850,105.9488144,0
641 ,19.8820343,105.9486313,0
642 ,19.8821659,105.9487152,0
643 ,19.8820419,105.9486160,0
644 ,19.8822231,105.9486237,0
645 ,19.8823051,105.9488907,0
646 ,19.8823109,105.9488449,0
647 ,19.8821163,105.9486160,0
648 ,19.8822308,105.9487686,0
649 ,19.8821621,105.9487000,0
650 ,19.8822517,105.9487381,0
651 ,19.8822880,105.9487381,0
652 ,19.8823242,105.9488297,0
653 ,19.8822365,105.9487305,0
654 ,19.8822384,105.9488068,0
655 ,19.8820648,105.9486389,0
656 ,19.8821487,105.9485855,0
657 ,19.8821812,105.9487915,0
658 ,19.8823071,105.9487457,0
659 ,19.8823242,105.9488678,0
660 ,19.8820953,105.9486618,0
661 ,19.8821259,105.9486847,0
662 ,19.8822899,105.9487762,0
663 ,19.8822289,105.9488754,0
664 ,19.8822861,105.9488144,0
665 ,19.8822651,105.9487457,0
666 ,19.8822765,105.9487686,0
667 ,19.8821659,105.9488144,0
668 ,19.8820515,105.9485245,0
669 ,19.8823109,105.9489288,0
670 ,19.8822918,105.9486771,0
671 ,19.8823586,105.9489441,0
672 ,19.8821163,105.9486160,0
673 ,19.8823223,105.9487762,0
674 ,19.8821602,105.9487686,0
675 ,19.8821983,105.9485855,0
676 ,19.8821659,105.9487076,0
677 ,19.8822956,105.9487991,0
678 ,19.8822861,105.9488983,0
679 ,19.8822727,105.9486923,0
680 ,19.8820457,105.9486313,0
681 ,19.8822136,105.9487000,0
682 ,19.8821945,105.9487991,0
683 ,19.8821945,105.9486771,0
684 ,19.8821163,105.9485550,0
685 ,19.8822670,105.9488754,0
686 ,19.8822498,105.9488907,0
687 ,19.8821259,105.9487686,0
688 ,19.8821259,105.9487762,0
689 ,19.8821011,105.9486771,0
690 ,19.8821716,105.9485855,0
691 ,19.8822975,105.9489212,0
692 ,19.8822575,105.9486389,0
693 ,19.8821220,105.9486313,0
694 ,19.8821335,105.9485474,0
695 ,19.8821049,105.9486847,0
696 ,19.8821373,105.9487228,0
697 ,19.8823566,105.9489059,0
698 ,19.8822269,105.9486389,0
699 ,19.8823452,105.9488831,0
700 ,19.8822117,105.9486389,0
701 ,19.8819828,105.9491196,0
702 ,19.8820400,105.9491882,0
703 ,19.8819618,105.9492645,0
704 ,19.8821907,105.9494019,0
705 ,19.8821087,105.9492111,0
706 ,19.8820210,105.9490738,0
707 ,19.8820591,105.9490814,0
708 ,19.8822575,105.9494324,0
709 ,19.8819847,105.9491806,0
710 ,19.8822556,105.9493866,0
711 ,19.8819752,105.9492264,0
712 ,19.8822575,105.9494705,0
713 ,19.8819962,105.9491882,0
714 ,19.8820343,105.9491806,0
715 ,19.8821278,105.9493256,0
716 ,19.8820763,105.9493408,0
717 ,19.8822002,105.9492111,0
718 ,19.8820934,105.9493103,0
719 ,19.8823261,105.9494934,0
720 ,19.8820591,105.9493713,0
721 ,19.8820801,105.9491119,0
722 ,19.8821678,105.9491882,0
723 ,19.8821316,105.9492264,0
724 ,19.8819733,105.9491882,0
725 ,19.8820229,105.9492111,0
726 ,19.8822384,105.9493561,0
727 ,19.8819828,105.9493103,0
728 ,19.8821430,105.9493408,0
729 ,19.8818989,105.9492340,0
730 ,19.8822422,105.9493179,0
731 ,19.8823109,105.9494858,0
732 ,19.8822155,105.9492798,0
733 ,19.8822422,105.9492950,0
734 ,19.8822384,105.9494705,0
735 ,19.8822613,105.9492798,0
736 ,19.8820992,105.9493332,0
737 ,19.8820267,105.9492950,0
738 ,19.8820839,105.9491501,0
739 ,19.8819733,105.9492874,0
740 ,19.8821220,105.9493561,0
741 ,19.8820019,105.9491043,0
742 ,19.8822765,105.9494171,0
743 ,19.8820839,105.9492340,0
744 ,19.8820171,105.9493637,0
745 ,19.8819084,105.9492950,0
746 ,19.8819427,105.9492874,0
747 ,19.8820400,105.9490967,0
748 ,19.8819828,105.9491730,0
749 ,19.8819904,105.9493027,0
750 ,19.8821621,105.9492645,0
751 ,19.8819084,105.9492569,0
752 ,19.8822002,105.9494400,0
753 ,19.8821106,105.9492874,0
754 ,19.8822803,105.9493561,0
755 ,19.8820305,105.9493790,0
756 ,19.8819771,105.9491043,0
757 ,19.8819180,105.9493713,0
758 ,19.8819504,105.9492493,0
759 ,19.8822269,105.9493332,0
760 ,19.8820248,105.9492493,0
761 ,19.8822823,105.9494324,0
762 ,19.8821259,105.9491959,0
763 ,19.8821030,105.9493484,0
764 ,19.8820534,105.9493332,0
765 ,19.8819504,105.9493713,0
766 ,19.8822174,105.9494095,0
767 ,19.8819637,105.9491882,0
768 ,19.8820724,105.9492416,0
769 ,19.8822575,105.9493561,0
770 ,19.8823318,105.9494705,0
771 ,19.8819370,105.9491806,0
772 ,19.8821354,105.9491959,0
773 ,19.8822575,105.9492645,0
774 ,19.8820133,105.9492569,0
775 ,19.8819103,105.9493179,0
